qseqid; sseqid; pident; length; mismatch; gapopen; qstart; qend; sstart; send; evalue; bitscore;
BACDOR_00571;NZ_ATFI01000006.1 Bacteroides cellulosilyticus WH2 BWH2c6, whole genome shotgun sequence;70.082;244;73;0;1;244;367144;367875;4.32E-115;367;
BACDOR_00571;NZ_DS362242.1 Bacteroides uniformis ATCC 8492 Scfld_3.0.1_25, whole genome shotgun sequence;69.919;246;74;0;1;246;188956;188219;8.32E-115;366;
BACDOR_00571;NZ_ABJL02000002.1 Bacteroides intestinalis DSM 17393 B_intestinalis-2.0.1_Cont554, whole genome shotgun sequence;68.852;244;76;0;1;244;102975;102244;1.04E-112;360;
BACDOR_00571;NZ_DS995508.1 Bacteroides eggerthii DSM 20697 Scfld0, whole genome shotgun sequence;68.443;244;77;0;1;244;209488;210219;7.18E-112;358;
BACDOR_00571;NZ_EQ973489.1 Bacteroides cellulosilyticus DSM 14838 Scfld3, whole genome shotgun sequence;70.642;218;64;0;1;218;369930;370583;4.73E-103;332;
BACDOR_00571;NZ_DS264518.1 Parabacteroides merdae ATCC 43184 Scfld0258, whole genome shotgun sequence;62.295;244;92;0;1;244;27196;27927;1.06E-100;326;
BACDOR_00571;NZ_DS996456.1 Parabacteroides johnsonii DSM 18315 Scfld16, whole genome shotgun sequence;61.789;246;94;0;1;246;45966;45229;4.89E-100;324;
BACDOR_00571;NC_009615.1 Parabacteroides distasonis ATCC 8503, complete genome;60.729;247;96;1;1;246;2501051;2500311;1.42E-96;314;
BACDOR_00571;NC_009615.1 Parabacteroides distasonis ATCC 8503, complete genome;25.668;187;116;6;1;181;185234;184725;3.79E-09;62;
BACDOR_00571;NC_009615.1 Parabacteroides distasonis ATCC 8503, complete genome;24.862;181;112;5;1;177;2044489;2044971;2.33E-07;56.6;
BACDOR_00571;NZ_GG703854.1 Prevotella copri DSM 18205 Scfld2, whole genome shotgun sequence;61.475;244;94;0;1;244;357269;358000;1.06E-92;303;
BACDOR_00571;NZ_JH370371.1 Alistipes indistinctus YIT 12060 supercont1.1, whole genome shotgun sequence;53.112;241;113;0;4;244;1207458;1206736;1.60E-80;268;
BACDOR_00571;NZ_DS996844.1 Holdemanella biformis DSM 3989 Scfld8, whole genome shotgun sequence;29.851;201;138;1;1;198;9201;9803;1.93E-25;109;
BACDOR_00571;NZ_DS562853.1 [Clostridium] spiroforme DSM 1552 Scfld_02_10, whole genome shotgun sequence;35.758;165;98;3;1;160;140563;141048;1.20E-24;107;
BACDOR_00571;NZ_GG704774.1 Subdoligranulum variabile DSM 15176 Scfld5, whole genome shotgun sequence;30.516;213;136;4;1;205;1827;2453;3.54E-24;105;
BACDOR_00571;NZ_DS499655.1 Erysipelatoclostridium ramosum DSM 1402 Scfld_02_6, whole genome shotgun sequence;34.132;167;102;3;1;162;354524;355015;4.60E-23;102;
BACDOR_00571;NZ_ACCL02000001.1 Marvinbryantia formatexigens DSM 14469 B_formatexigens-1.0.1_Cont0.1, whole genome shotgun sequence;28.395;243;162;3;1;240;116314;117015;1.03E-21;99;
BACDOR_00571;NZ_GG698590.1 Blautia hansenii DSM 20583 Scfld2, whole genome shotgun sequence;29.064;203;133;4;1;196;424867;424271;1.07E-21;99;
BACDOR_00571;NZ_AAVN02000007.1 Collinsella aerofaciens ATCC 25986 C_aerofaciens-2.0_Cont985, whole genome shotgun sequence;27.586;203;120;5;1;181;68266;68859;5.67E-19;90.9;
BACDOR_00571;NZ_JH370372.1 Alistipes indistinctus YIT 12060 supercont1.2, whole genome shotgun sequence;31.148;183;122;3;2;181;265973;265428;1.08E-17;87.4;
BACDOR_00571;NZ_KB946519.1 Enterococcus faecalis EnGen0247 strain WH257 acvKu-supercont1.14, whole genome shotgun sequence;26.733;202;144;2;1;201;784642;784046;4.29E-17;85.5;
BACDOR_00571;NZ_KE136402.1 Enterococcus faecalis V583 acpMF-supercont1.1, whole genome shotgun sequence;26.733;202;144;2;1;201;2316901;2317497;4.29E-17;85.5;
BACDOR_00571;NZ_PUEP01000005.1 Bacteroides ovatus strain ATCC 8483 Bacteroides_ovatus.1cell.HGAP3_contig5, whole genome shotgun sequence;29.048;210;143;3;1;204;562285;561656;5.09E-17;85.1;
BACDOR_00571;NZ_GG739633.1 Edwardsiella tarda ATCC 23685 Scfld4, whole genome shotgun sequence;29.775;178;117;2;6;181;1759109;1758594;6.76E-17;84.7;
BACDOR_00571;NZ_DS990242.1 Bifidobacterium longum subsp. infantis CCUG 52486 supercont2.5, whole genome shotgun sequence;26.908;249;173;3;1;244;122060;122794;1.82E-16;83.6;
BACDOR_00571;NZ_GG729831.1 Bifidobacterium breve DSM 20213 = JCM 1192 strain DSM 20213 Scfld1, whole genome shotgun sequence;27.953;254;166;5;1;245;6677;5940;3.96E-16;82.8;
BACDOR_00571;NZ_DS981517.1 Clostridium sporogenes ATCC 15579 Scfld_02_0, whole genome shotgun sequence;32.749;171;97;4;1;169;1671563;1672027;4.11E-16;82.8;
BACDOR_00571;NZ_DS264285.1 Eubacterium ventriosum ATCC 27560 Scfld0223, whole genome shotgun sequence;31.148;183;104;6;4;177;123016;122507;5.71E-16;82;
BACDOR_00571;NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome;30.348;201;133;3;1;201;891196;891777;1.39E-15;80.9;
BACDOR_00571;NZ_GG693679.1 Lactobacillus reuteri CF48-3A SCAFFOLD16, whole genome shotgun sequence;30.601;183;122;3;6;187;97;633;1.69E-15;80.9;
BACDOR_00571;NZ_GG704863.1 Enterobacter cancerogenus ATCC 35316 Scfld0, whole genome shotgun sequence;29.146;199;134;3;1;199;397917;398492;7.82E-15;79;
BACDOR_00571;NZ_GG692710.1 Collinsella intestinalis DSM 13280 Scfld_02_0, whole genome shotgun sequence;31.638;177;100;4;1;160;1194654;1194136;4.26E-14;76.6;
BACDOR_00571;NC_008618.1 Bifidobacterium adolescentis ATCC 15703 DNA, complete genome;29.379;177;117;3;1;171;1983240;1983764;9.46E-13;72.8;
BACDOR_00571;NZ_DS981518.1 Clostridium sporogenes ATCC 15579 Scfld_02_1, whole genome shotgun sequence;28.108;185;122;3;1;181;524044;524577;1.24E-12;72.4;
BACDOR_00571;NZ_GG692723.1 Roseburia intestinalis L1-82 Scfld10, whole genome shotgun sequence;31.395;172;95;6;1;169;45135;44680;1.94E-12;71.6;
BACDOR_00571;NZ_DS499697.1 [Clostridium] scindens ATCC 35704 Scfld_02_19, whole genome shotgun sequence;27.386;241;138;9;2;220;281706;282383;5.99E-12;70.5;
BACDOR_00571;NZ_DS499697.1 [Clostridium] scindens ATCC 35704 Scfld_02_19, whole genome shotgun sequence;26.19;168;101;5;5;169;325343;325786;7.88E-10;63.9;
BACDOR_00571;NZ_MTWC01000003.1 Clostridioides difficile strain 20120014 scaffold00003, whole genome shotgun sequence;25.946;185;118;4;1;183;183069;182566;1.34E-11;69.3;
BACDOR_00571;NZ_MTWD01000001.1 Clostridioides difficile strain 20120020 scaffold00001, whole genome shotgun sequence;25.946;185;118;4;1;183;272104;271601;1.34E-11;69.3;
BACDOR_00571;QEKH01000020.1 Victivallis vadensis strain DSM 14823 Ga0215691_120, whole genome shotgun sequence;26.667;165;94;3;4;160;35006;35443;4.71E-11;67.8;
BACDOR_00571;NZ_DS995342.4 Tyzzerella nexilis DSM 1787 Scfld6, whole genome shotgun sequence;27.717;184;111;5;2;176;28241;27729;1.34E-10;66.2;
BACDOR_00571;NZ_DS990198.1 Ruminococcus lactaris ATCC 29176 Scfld_02_35, whole genome shotgun sequence;27.624;181;117;5;2;177;16800;16285;1.74E-10;65.9;
BACDOR_00571;NZ_PUEL01000004.1 [Ruminococcus] gnavus ATCC 29149 Ruminococcus_gnavus.1cell.HGAP3_contig4, whole genome shotgun sequence;25.743;202;128;6;1;194;423569;423006;3.64E-10;65.1;
BACDOR_00571;NZ_ATFI01000004.1 Bacteroides cellulosilyticus WH2 BWH2c4, whole genome shotgun sequence;28.037;214;124;9;1;205;389871;390449;3.71E-10;65.1;
BACDOR_00571;NZ_ATFI01000004.1 Bacteroides cellulosilyticus WH2 BWH2c4, whole genome shotgun sequence;29.586;169;105;6;1;169;572171;572635;7.52E-09;61.2;
BACDOR_00571;NZ_EQ973491.1 Bacteroides cellulosilyticus DSM 14838 Scfld5, whole genome shotgun sequence;28.037;214;124;9;1;205;190366;189788;4.15E-10;64.7;
BACDOR_00571;NZ_ABJL02000008.1 Bacteroides intestinalis DSM 17393 B_intestinalis-2.0.1_Cont607, whole genome shotgun sequence;29.609;179;107;4;1;175;2984894;2985385;1.48E-09;63.2;
BACDOR_00571;NZ_DS995537.1 Bacteroides dorei DSM 17855 Scfld9, whole genome shotgun sequence;24.257;202;134;4;1;198;674814;674254;2.92E-09;62.4;
BACDOR_00571;JGCP01002532.1 Bacteroides fragilis str. 3397 T10 gbf3397T10.contig.2578, whole genome shotgun sequence;28.049;164;104;5;1;164;1981;1532;4.25E-09;61.6;
BACDOR_00571;NZ_DS995536.1 Bacteroides dorei DSM 17855 Scfld8, whole genome shotgun sequence;26.705;176;115;6;1;176;38613;38128;9.56E-09;60.8;
BACDOR_00571;NZ_GG662012.1 Coprococcus comes ATCC 27758 Scfld7, whole genome shotgun sequence;23.077;182;128;3;1;177;43441;42917;1.70E-08;60.1;
BACDOR_00571;NZ_GG688334.1 Bacteroides finegoldii DSM 17565 Scfld17, whole genome shotgun sequence;28.125;160;101;5;1;160;50704;51141;1.96E-08;59.7;
BACDOR_00571;NZ_DS480690.1 [Clostridium] bolteae ATCC BAA-613 Scfld_02_31, whole genome shotgun sequence;26.786;168;100;6;6;170;89580;90023;7.30E-08;58.2;
BACDOR_00571;NZ_PUEM01000006.1 [Clostridium] bolteae strain ATCC BAA-613 Clostridium_bolteae.1cell.HGAP3_contig6, whole genome shotgun sequence;26.786;168;100;6;6;170;4759212;4759655;7.31E-08;58.2;
BACDOR_00571;NZ_DS996847.1 Holdemanella biformis DSM 3989 Scfld11, whole genome shotgun sequence;25.405;185;112;6;1;179;35961;36455;1.06E-07;57.8;
BACDOR_00571;NZ_DS995344.1 Tyzzerella nexilis DSM 1787 Scfld10, whole genome shotgun sequence;25.581;172;105;6;1;169;34174;33719;1.80E-07;57;
BACDOR_00571;NZ_GG657595.1 [Clostridium] asparagiforme DSM 15981 Scfld9, whole genome shotgun sequence;26.994;163;98;4;2;160;13750;13313;2.86E-07;56.2;
BACDOR_00571;JGCP01000803.1 Bacteroides fragilis str. 3397 T10 gbf3397T10.contig.818, whole genome shotgun sequence;31.111;90;62;0;1;90;3204;3473;3.04E-07;56.2;
BACDOR_00571;NZ_DS996446.1 Parabacteroides johnsonii DSM 18315 Scfld6, whole genome shotgun sequence;23.656;186;122;6;1;181;59128;59640;6.79E-07;55.1;
BACDOR_00665;NZ_DS995531.1 Bacteroides dorei DSM 17855 Scfld3, whole genome shotgun sequence;100;221;0;0;1;221;447813;448475;3.91E-139;434;
BACDOR_00665;NC_009614.1 Bacteroides vulgatus ATCC 8482, complete genome;99.095;221;2;0;1;221;5100333;5099671;8.89E-138;431;
BACDOR_00665;NZ_AAVM02000001.1 Bacteroides caccae ATCC 43185 B_caccae-MSIQ_Cont1321, whole genome shotgun sequence;81.5;200;37;0;19;218;1240830;1240231;1.62E-105;338;
BACDOR_00665;NZ_PUEQ01000003.1 Bacteroides caccae strain ATCC 43185 Bacteroides_caccae.1cell.HGAP3_contig3, whole genome shotgun sequence;81.5;200;37;0;19;218;1529639;1529040;1.62E-105;338;
BACDOR_00665;NZ_PUEQ01000003.1 Bacteroides caccae strain ATCC 43185 Bacteroides_caccae.1cell.HGAP3_contig3, whole genome shotgun sequence;27.907;215;127;7;20;219;2324622;2325227;4.29E-10;64.3;
BACDOR_00665;JGCP01002441.1 Bacteroides fragilis str. 3397 T10 gbf3397T10.contig.2487, whole genome shotgun sequence;80.296;203;40;0;19;221;9814;10422;3.79E-104;334;
BACDOR_00665;NZ_JGDE01000072.1 Bacteroides fragilis str. DS-208 gbfDS208.contig.71, whole genome shotgun sequence;80.296;203;40;0;19;221;9293;9901;3.80E-104;334;
BACDOR_00665;NZ_UFTH01000001.1 Bacteroides fragilis strain NCTC9343, whole genome shotgun sequence;80.296;203;40;0;19;221;4050588;4051196;3.83E-104;334;
BACDOR_00665;NZ_UFTH01000001.1 Bacteroides fragilis strain NCTC9343, whole genome shotgun sequence;42.211;199;113;2;24;220;2389564;2388968;7.75E-46;167;
BACDOR_00665;NZ_UFTH01000001.1 Bacteroides fragilis strain NCTC9343, whole genome shotgun sequence;25.352;213;142;8;19;220;1188676;1189296;2.80E-11;67.8;
BACDOR_00665;NZ_UFTH01000001.1 Bacteroides fragilis strain NCTC9343, whole genome shotgun sequence;24.766;214;134;6;20;218;4569605;4569000;1.57E-08;59.7;
BACDOR_00665;NZ_UFTH01000001.1 Bacteroides fragilis strain NCTC9343, whole genome shotgun sequence;24.39;205;131;7;23;216;2353159;2352584;4.99E-07;55.1;
BACDOR_00665;JGCP01000996.1 Bacteroides fragilis str. 3397 T10 gbf3397T10.contig.1017, whole genome shotgun sequence;81.944;144;26;0;19;162;438;7;2.02E-83;250;
BACDOR_00665;NZ_DS995511.1 Bacteroides eggerthii DSM 20697 Scfld3, whole genome shotgun sequence;48.404;188;95;2;22;207;728361;727798;6.81E-51;182;
BACDOR_00665;NZ_DS362233.1 Bacteroides uniformis ATCC 8492 Scfld_3.0.1_16, whole genome shotgun sequence;47.959;196;100;2;22;215;68137;68724;2.94E-50;180;
BACDOR_00665;NZ_DS499674.1 Bacteroides stercoris ATCC 43183 Scfld_02_13, whole genome shotgun sequence;46;200;106;2;18;215;577837;577238;4.10E-50;179;
BACDOR_00665;JGCP01002366.1 Bacteroides fragilis str. 3397 T10 gbf3397T10.contig.2410, whole genome shotgun sequence;42.211;199;113;2;24;220;7394;6798;5.44E-46;167;
BACDOR_00665;NZ_ATFI01000001.1 Bacteroides cellulosilyticus WH2 BWH2c1, whole genome shotgun sequence;44;200;110;2;18;215;142507;143106;1.06E-45;167;
BACDOR_00665;NZ_EQ973490.1 Bacteroides cellulosilyticus DSM 14838 Scfld4, whole genome shotgun sequence;44;200;110;2;18;215;257404;258003;1.85E-45;166;
BACDOR_00665;NZ_EQ973490.1 Bacteroides cellulosilyticus DSM 14838 Scfld4, whole genome shotgun sequence;25.556;180;129;4;45;220;916552;917088;1.16E-09;62.8;
BACDOR_00665;NZ_JGDE01000017.1 Bacteroides fragilis str. DS-208 gbfDS208.contig.16, whole genome shotgun sequence;41.709;199;114;2;24;220;7455;6859;3.79E-45;165;
BACDOR_00665;NZ_ABJL02000006.1 Bacteroides intestinalis DSM 17393 B_intestinalis-2.0.1_Cont604, whole genome shotgun sequence;43;200;112;2;18;215;363926;364525;1.05E-44;164;
BACDOR_00665;NZ_DS362246.1 Bacteroides uniformis ATCC 8492 Scfld_3.0.1_29, whole genome shotgun sequence;33.523;176;110;3;44;218;117769;117260;4.55E-24;104;
BACDOR_00665;NZ_GG688322.1 Bacteroides finegoldii DSM 17565 Scfld5, whole genome shotgun sequence;27.602;221;129;8;18;220;129579;130202;5.92E-15;78.6;
BACDOR_00665;NZ_DS362220.1 Bacteroides uniformis ATCC 8492 Scfld_3.0.1_3, whole genome shotgun sequence;35.165;182;104;7;41;214;323248;322721;6.04E-15;78.6;
BACDOR_00665;NZ_DS362220.1 Bacteroides uniformis ATCC 8492 Scfld_3.0.1_3, whole genome shotgun sequence;28.571;182;121;5;45;220;17094;16558;2.77E-12;70.5;
BACDOR_00665;NZ_DS264582.1 Bacteroides ovatus ATCC 8483 Scfld0229, whole genome shotgun sequence;30.137;219;112;11;18;218;46715;46128;2.78E-13;73.6;
BACDOR_00665;NZ_PUEP01000005.1 Bacteroides ovatus strain ATCC 8483 Bacteroides_ovatus.1cell.HGAP3_contig5, whole genome shotgun sequence;30.137;219;112;11;18;218;917658;918245;2.79E-13;73.6;
BACDOR_00665;CVOZ01000053.1 Bacteroides thetaiotaomicron genome assembly 7330, contig 7330contig2.10, whole genome shotgun sequence;28.169;213;134;9;17;220;57242;56634;1.01E-12;72;
BACDOR_00665;NZ_CVOY01000005.1 Bacteroides thetaiotaomicron isolate 3731, whole genome shotgun sequence;28.169;213;134;9;17;220;209440;210048;1.02E-12;72;
BACDOR_00665;NZ_PUEO01000014.1 Bacteroides thetaiotaomicron strain VPI-5482 Bacteroides_thetaiotaomicron.1cell.HGAP3_contig14, whole genome shotgun sequence;28.169;213;134;9;17;220;2506964;2507572;1.02E-12;72;
BACDOR_00665;NZ_GG657592.1 [Clostridium] asparagiforme DSM 15981 Scfld6, whole genome shotgun sequence;26.364;220;128;8;16;215;3235183;3234566;4.09E-12;70.1;
BACDOR_00665;NZ_JH724294.1 Bacteroides xylanisolvens CL03T12C04 supercont1.1, whole genome shotgun sequence;26.244;221;131;9;18;220;2429518;2428898;6.08E-12;69.7;
BACDOR_00665;JGCP01002552.1 Bacteroides fragilis str. 3397 T10 gbf3397T10.contig.2598, whole genome shotgun sequence;25.352;213;142;8;19;220;31137;31757;2.28E-11;67.8;
BACDOR_00665;NZ_JGDE01000136.1 Bacteroides fragilis str. DS-208 gbfDS208.contig.137, whole genome shotgun sequence;25.352;213;142;8;19;220;27267;27887;2.79E-11;67.8;
BACDOR_00665;NZ_DS995510.1 Bacteroides eggerthii DSM 20697 Scfld2, whole genome shotgun sequence;25;220;134;8;19;220;656723;657343;8.12E-11;66.2;
BACDOR_00665;NZ_DS996921.1 [Bacteroides] pectinophilus ATCC 43243 Scfld_02_1, whole genome shotgun sequence;25;168;118;5;46;209;466835;467326;9.09E-11;66.2;
BACDOR_00665;QEKH01000033.1 Victivallis vadensis strain DSM 14823 Ga0215691_133, whole genome shotgun sequence;29.379;177;112;7;44;216;30085;29582;1.57E-10;65.5;
BACDOR_00665;NZ_DS480679.1 [Clostridium] bolteae ATCC BAA-613 Scfld_02_20, whole genome shotgun sequence;27.568;185;110;5;46;215;119727;120254;4.24E-10;64.3;
BACDOR_00665;NZ_PUEM01000006.1 [Clostridium] bolteae strain ATCC BAA-613 Clostridium_bolteae.1cell.HGAP3_contig6, whole genome shotgun sequence;27.568;185;110;5;46;215;5989960;5990487;4.25E-10;64.3;
BACDOR_00665;NZ_AAVM02000003.1 Bacteroides caccae ATCC 43185 B_caccae-MSIQ_Cont1328, whole genome shotgun sequence;27.907;215;127;7;20;219;380349;379744;4.29E-10;64.3;
BACDOR_00665;NZ_JH370372.1 Alistipes indistinctus YIT 12060 supercont1.2, whole genome shotgun sequence;25;212;136;10;18;218;98423;97824;1.18E-09;62.8;
BACDOR_00665;NZ_JGDE01000091.1 Bacteroides fragilis str. DS-208 gbfDS208.contig.91, whole genome shotgun sequence;24.766;214;134;6;20;218;22097;21492;1.37E-08;59.7;
BACDOR_00665;JGCP01002459.1 Bacteroides fragilis str. 3397 T10 gbf3397T10.contig.2505, whole genome shotgun sequence;24.299;214;135;6;20;218;103650;103045;4.89E-08;58.2;
BACDOR_00665;NZ_AAYG02000020.1 [Ruminococcus] gnavus ATCC 29149 R_gnavus-1.0.1_Cont169, whole genome shotgun sequence;27.273;187;119;5;44;215;146583;146029;6.60E-08;57.8;
BACDOR_00665;NZ_PUEL01000004.1 [Ruminococcus] gnavus ATCC 29149 Ruminococcus_gnavus.1cell.HGAP3_contig4, whole genome shotgun sequence;27.273;187;119;5;44;215;1632318;1631764;6.62E-08;57.8;
BACDOR_00665;NZ_GG704769.1 Subdoligranulum variabile DSM 15176 Scfld0, whole genome shotgun sequence;23.81;189;116;4;43;210;1963367;1962822;1.52E-07;56.6;
BACDOR_00665;NZ_JGDE01000016.1 Bacteroides fragilis str. DS-208 gbfDS208.contig.15, whole genome shotgun sequence;24.878;205;130;7;23;216;30454;29879;1.83E-07;56.2;
BACDOR_00665;NC_010655.1 Akkermansia muciniphila ATCC BAA-835, complete genome;25.463;216;129;8;20;218;28365;28967;4.55E-07;55.1;
BACDOR_00665;NZ_UFTH01000005.1 Bacteroides fragilis strain NCTC9343, whole genome shotgun sequence;24.39;205;131;7;23;216;8645;9220;4.89E-07;55.1;
BACDOR_00665;NZ_DS562848.1 [Clostridium] spiroforme DSM 1552 Scfld_02_5, whole genome shotgun sequence;26.111;180;121;5;45;215;372214;372744;5.22E-07;55.1;
BACDOR_00665;JGCP01001374.1 Bacteroides fragilis str. 3397 T10 gbf3397T10.contig.1403, whole genome shotgun sequence;24.39;205;131;7;23;216;8889;9464;5.49E-07;55.1;
BACDOR_00665;JGCP01002361.1 Bacteroides fragilis str. 3397 T10 gbf3397T10.contig.2405, whole genome shotgun sequence;24.39;205;131;7;23;216;711;136;5.50E-07;55.1;
BACDOR_00665;NZ_GG692731.1 Roseburia intestinalis L1-82 Scfld18, whole genome shotgun sequence;27.461;193;105;8;44;215;64242;63706;6.15E-07;54.7;
BACDOR_00665;NC_009615.1 Parabacteroides distasonis ATCC 8503, complete genome;28.409;176;117;6;44;214;1135108;1135623;7.11E-07;54.7;
BACDOR_01084;NZ_DS995532.1 Bacteroides dorei DSM 17855 Scfld4, whole genome shotgun sequence;100;602;0;0;1;602;23809;25614;0;1201;
BACDOR_01084;NZ_DS995508.1 Bacteroides eggerthii DSM 20697 Scfld0, whole genome shotgun sequence;99.169;602;5;0;1;602;515682;513877;0;1191;
BACDOR_01084;NZ_UFTH01000001.1 Bacteroides fragilis strain NCTC9343, whole genome shotgun sequence;34.15;612;370;11;1;596;4306248;4304464;9.21E-98;333;
BACDOR_01084;NZ_EQ973651.1 Bacteroides coprophilus DSM 18228 = JCM 13818 strain DSM 18228 Scfld23, whole genome shotgun sequence;34.694;588;354;11;22;601;5698;4001;1.15E-89;309;
BACDOR_01084;NZ_CVOY01000074.1 Bacteroides thetaiotaomicron isolate 3731, whole genome shotgun sequence;34.338;597;347;13;22;601;35629;37335;3.17E-85;296;
BACDOR_01084;NZ_EQ973637.1 Bacteroides coprophilus DSM 18228 = JCM 13818 strain DSM 18228 Scfld9, whole genome shotgun sequence;30.413;605;376;9;13;601;53028;51301;3.17E-80;281;
BACDOR_01084;NZ_EQ973637.1 Bacteroides coprophilus DSM 18228 = JCM 13818 strain DSM 18228 Scfld9, whole genome shotgun sequence;31.641;591;373;11;22;601;245618;243906;1.64E-73;262;
BACDOR_01084;NZ_DS544177.1 Anaerotruncus colihominis DSM 17241 Scfld_02_10, whole genome shotgun sequence;27.273;220;134;6;390;601;189303;188698;2.27E-07;60.1;
BACDOR_02401;NZ_DS995534.1 Bacteroides dorei DSM 17855 Scfld6, whole genome shotgun sequence;100;429;0;0;1;429;879429;878143;0;895;
BACDOR_02401;NC_009614.1 Bacteroides vulgatus ATCC 8482, complete genome;97.436;429;11;0;1;429;1946317;1945031;0;878;
BACDOR_02401;NZ_DS362243.1 Bacteroides uniformis ATCC 8492 Scfld_3.0.1_26, whole genome shotgun sequence;63.438;413;149;2;17;428;74012;72777;8.31E-179;559;
BACDOR_02401;NZ_ATFI01000007.1 Bacteroides cellulosilyticus WH2 BWH2c7, whole genome shotgun sequence;60.377;424;167;1;3;426;489104;490372;5.27E-178;556;
BACDOR_02401;NZ_EQ973492.1 Bacteroides cellulosilyticus DSM 14838 Scfld6, whole genome shotgun sequence;60.613;424;166;1;3;426;1012038;1013306;9.77E-178;556;
BACDOR_02401;JGCP01002370.1 Bacteroides fragilis str. 3397 T10 gbf3397T10.contig.2414, whole genome shotgun sequence;60.748;428;166;2;2;428;62642;63922;3.98E-175;548;
